iyear,imonth,iday,provstate,city,latitude,longitude,specificity,vicinity,location,attacktype1,attacktype1_txt,targtype1,targtype1_txt,weaptype1,weaptype1_txt,ishostkid,nhostkid,nhostkidus,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte
2010,10,12,Manipur,Imphal,24.824183,93.945765,1,0,"The attack took place at the residence of Chabungbam Rajbabu in Kabow Leikai, Imphal East, Manipur, India.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2010,10,13,Orissa,Khairaput,18.486587,82.237957,1,1,The attack took place in Markapadar village in Khairput Block in Malkangiri.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2010,10,23,Orissa,Podia,17.862768,81.407293,1,1,The attack took place at a panchayat office and warehouse in Nulliguda of Podia block in Malkangiri.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2010,10,25,Manipur,Taothong,24.816658,93.864894,1,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2010,11,1,Manipur,Imphal,24.817011,93.936844,1,0,The attack took place near the Heirangoithong Makha Leikai residential gate of Leisangthem Kumar in Imphal West.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2010,11,7,Jharkhand,Rajhara,24.168873,84.039211,1,0,The attack took place at a government building in the Rajhara village of Vishrampur block in Palamau.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2010,11,7,Jharkhand,Basna,24.166618,84.019386,1,0,The attack took place at a government building in the Basna village of Nava block in Palamau.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2010,11,10,Manipur,Thoubal,24.644924,93.99929,1,0,"The attack took place at a private residence in Uripok Polem Leikai of Thoubal, Manipur.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2010,11,19,West Bengal,Bhimpur,23.429957,88.63143,1,0,"The attack took place at a Communist Party of India-Marxist (CPM) office in the Bhimpur area of West Midnapore, West Bengal, India.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2010,11,19,West Bengal,Dhanghori,22.521813,86.988683,1,0,The attack took place at the Dhanghori village local government office in the Sankrail area of West Midnapore.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2010,11,26,Manipur,Imphal,24.819925,93.924933,1,0,"The attack took place at the official quarter of Block Development Officer, Keisam Rajendra, at Lampel Sana Keithel in Imphal East.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2010,11,28,Jharkhand,Khura,23.867959,84.109206,1,0,"The attack took place at a local government building in the Khura area of Latehar, Jharkhand, India.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2010,12,14,Jharkhand,Rajpur,24.302783,85.005153,1,1,"The attack took place in Rajpur village in Chatra, Jharkhand, India.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,1,11,Odisha,Koraput district,18.815236,82.712102,3,0,The attack took place near Odiapentha village in Narayanpatna block of Koraput.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,3,0,0
2011,2,6,Manipur,Imphal,24.817011,93.936844,1,0,"The attack took place at a private residence in Imphal East, Manipur, India.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,2,10,Manipur,Imphal,24.776847,93.943216,1,0,The attack took place at the private residence of a Manipur Irrigation Flood Control Department (IFCD) Engineer in the Shingjamei area in Imphal West.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,1,0,0,3,0,0
2011,2,23,West Bengal,Dhanghori,22.521813,86.988683,1,0,"The attack took place at a local level government office in Dhanghori village in Jhargram, West Midnapore.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,2,26,Manipur,Unknown,24.663717,93.906269,4,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,3,2,Assam,Dima Hasao district,25.446142,93.013695,3,0,"The attack took place at a residence in Dima Hasao, Assam, India.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,3,3,Assam,Dima Hasao district,25.446142,93.013695,3,0,The attack took place at the residence of an Executive Member of the Dima Hasao Autonomous Council (DHAC) in Dima Hasao.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,3,14,Assam,Guwahati,26.1503,91.736061,1,0,The attack took place 10 feet from the main gate to Rajiv Bhaban near the Assam Pradesh Congress Committee (APCC) headquarters in Guwahati.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,4,0,0
2011,3,27,Manipur,Imphal,24.817743,93.920653,1,0,"The attack took place at a residence in Lamphel near Imphal West, Manipur, India.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,4,3,Manipur,Imphal,24.742293,93.981597,1,0,The attack took place at a private residence in Keirao Makting Makha Leikai in Imphal East.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,4,5,Manipur,Imphal,24.775788,93.924154,1,0,"The attack took place at a residence in Haobam Marak Chingtham Leikai, Imphal West.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,4,9,West Bengal,Krishnapur,22.66279,88.27653,1,0,"The attack took place at Krishnapur in West Midnapore, West Bengal, India.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,3,0,0
2011,4,17,Manipur,Imphal,24.817011,93.936844,1,0,The attack took place at the residence of the Superintendent Engineer of the Irrigation and Flood Control Department in Imphal West.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,4,19,Manipur,Imphal,24.829974,93.950864,1,0,"The attack took place at a residence in Nagram, Imphal.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,4,20,Manipur,Thoubal,24.644924,93.99929,1,0,"The attack took place at residence of the Thoubal Jila Parishad (local level legislative assembly), Phuritsabam Jiten.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,5,4,Manipur,Mayang Langjing,24.855995,93.861713,1,0,"The attack took place at the residential complex of Zila Parishad member Tongbram Ongbi Manitombi Devi, in Mayang Langjing Akham Leikai, Imphal West District.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,5,4,Odisha,Niliguda,18.262082,81.630908,1,0,"The attack took place at a gram panchayat (local self-government) office building, in Niliguda, Malkangiri.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,5,10,Jharkhand,Bisrampur,24.263511,83.924138,1,0,"The attack took place at a residence at Danchabar village in Bishrampur, Palama.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,5,15,Bihar,Chhurchuriya,24.925509,86.220764,2,0,The attack took place near Chhurchuriya village in Jamui.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,1,7,0,1,0,0,1,0,0
2011,5,22,Manipur,Nongada,24.871991,94.068907,1,0,"The attack took place near the residence of the Agriculture Minister at Nongada in Imphal East, Manipur, India.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,5,25,Delhi,New Delhi,28.632381,77.220004,1,0,The attack took place near the car of Rajat Jain at gate number seven outside the Delhi High Court in New Delhi.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,6,8,Manipur,Lilong,24.68818,93.936215,1,0,The attack took place at the residence of Mohammad Sanajaoba at Lilong Turel Ahanbi in Thoubal.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,6,8,Manipur,Nachou,24.597387,93.775257,1,0,"The attack took place at the residence of N Ranjit at the Nachou area in Bishenpur, Manipur, India.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,7,20,Chhattisgarh,Unknown,21.278657,81.866144,4,0,"The attack took place in Chhattisgarh, India",2,Armed Assault,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,7,0,0,4,0,0
2011,7,22,Manipur,Imphal,24.817011,93.936844,1,0,"The attack took place at the house of Tera Khuraijam Leirak in Imphal, Manipur, India.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,7,27,Odisha,Koraput,18.815236,82.712102,1,0,"The attack took place near the local court and a border security force training camp in Koraput, Odisha, India.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,8,16,Meghalaya,Garo Hills,25.5,90.333333,2,0,"The attack took place on a Chokpot government block office in Garo Hills, Meghlaya, India.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,8,17,Manipur,Lilong,24.68818,93.936215,1,1,"The attack took place along the Imphal-Moreh route at Chajing near Lilong Bridge in Thoubal, Manipur, India.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,8,25,Manipur,Imphal,24.817011,93.936844,1,0,"The attack took place at the office complex of Planning and Development Authority in Imphal West, Manipur, India.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,9,7,Delhi,New Delhi,28.632381,77.220004,1,0,"The attack took place at gate number four and five of the High Court in New Delhi, Delhi, India.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,15,0,0,45,0,0
2011,9,13,Manipur,Imphal,24.833284,93.946163,1,0,The incident occurred in Sangakpham Bazaar.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,10,18,Manipur,Bishnupur,24.628724,93.761325,1,0,"The specific location was Bishnupur, Manipur, India.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,10,26,Manipur,Imphal,24.747549,93.936958,1,0,"The bombing occurred at the Canchipur residence of Public Work Department Chief Engineer M. Lokendra Singh in Imphal, Manipur, India.",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,2,0,0
2011,11,12,Manipur,Koide,25.38582,94.188498,1,1,"Near Koide village, Senapati district, approximately five kilometers from the Imphal-Dimapur highway",3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2011,12,1,Tripura,Abhoynagar,23.844348,91.286363,1,0,At a hotel in the city,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,2,0,0
2011,12,4,Jharkhand,Latehar district,23.744186,84.504429,3,0,In Latehar,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,11,0,0,0,0,0
2011,12,4,Jharkhand,Palamu district,24.129604,84.185606,3,0,In Palamu,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,12,8,Nagaland,Wokha,26.091035,94.258974,1,0,At the GA Colony,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,12,9,Manipur,Thoubal,24.644924,93.99929,1,0,In Nimaichand Luwang in interior Yairpok Wanghem area in Thoubal district,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,12,9,Manipur,Imphal,24.817011,93.936844,1,0,Inaoba at Heingang area in Imphal East district.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2011,12,18,Manipur,Thoubal district,24.644924,93.99929,3,0,In the Thoubal district,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,1,1,Manipur,Imphal West district,24.817544,93.916458,3,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2012,1,6,Kerala,Kozhikode,11.258753,75.78041,1,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,1,7,West Bengal,Bishnupur,23.079729,87.328537,1,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,1,8,Manipur,Lamshang,24.82712,93.88738,1,1,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,1,8,Manipur,Imphal,24.806299,93.948197,1,1,Incident occurred near Singjamei area,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,1,22,Manipur,Imphal,24.781319,93.942711,1,0,Incident occurred in the Singjamei area of the city.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,1,0,0,3,0,0
2012,1,27,Manipur,Imphal,24.82004,93.934295,1,0,The incident occurred in the Thangmeiband area.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2012,1,28,Manipur,Imphal,24.806299,93.948197,1,0,Khurai Chingangbam area,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,1,28,Manipur,Sawombung,24.870494,94.013572,1,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,1,28,Manipur,Imphal,24.806299,93.948197,1,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,1,28,Manipur,Imphal,24.806299,93.948197,1,0,Khomidok area,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,3,18,Odisha,Malkangiri,18.364195,81.892418,1,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,3,22,Bihar,Jamui,24.92326,86.220238,1,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,3,31,Assam,Haflong,25.163535,93.01364,1,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,4,17,Odisha,Cuttack,20.46268,85.883253,1,0,The event occurred in the Jobra area of Cuttack.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,,0,0,,0,0
2012,4,18,Odisha,Cuttack,20.46268,85.883253,1,0,The event occurred in the Jobra area of Cuttack.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2012,4,24,Manipur,Imphal West district,24.817544,93.916458,3,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,2,0,0
2012,4,29,Manipur,Thoubal,24.65233,93.990834,1,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,5,20,Manipur,Imphal,24.806291,93.948303,1,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2012,5,25,Andhra Pradesh,Kondapur,17.4721,78.344397,1,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,6,2,Manipur,Imphal,24.806299,93.948197,1,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,6,3,Manipur,Imphal,24.806299,93.948197,1,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,3,0,0
2012,6,3,Manipur,Imphal,24.786944,93.926667,1,0,The incident occurred in the Moirang Purel area.,1,Assassination,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,6,11,Bihar,Munger district,25.197613,86.540267,3,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,6,11,Odisha,Bhanjanagar,19.9333,84.5833,1,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,2,0,0,0,0,0
2012,6,28,Jharkhand,Pachra,23.747365,84.428637,1,0,Latehar District,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,3,0,0
2012,7,4,Manipur,Imphal,24.823158,93.942264,1,0,Incident occurred in the Deuahland area of the city,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,1,0,0
2012,7,8,Manipur,Sagolmang Mamang Leikai,24.95,94.0333,1,0,Imphal East,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,7,8,Manipur,Imphal,24.799202,93.97091,1,0,The incident occurred in Laishram Leikai in the Imphal East district.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,3,0,0
2012,7,18,Jammu and Kashmir,Srinagar,34.083658,74.797368,1,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,7,25,Manipur,Imphal,24.775708,93.939106,1,0,At Singjamei Mayenbam Leikai under Kakwa police station in Imphal West,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,8,1,Jammu and Kashmir,Nagari Malpora,34.475713,74.263437,1,0,Kupwara,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,8,24,Manipur,Nongren,24.853942,94.079128,1,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,8,24,Manipur,Unknown,24.66355,93.906269,4,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,8,26,Manipur,Churachandpur,24.35,93.7,1,0,,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,2,0,0
2012,8,26,Manipur,Imphal,24.820041,93.934295,1,0,The incident occurred in the Thangmeiband area.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,8,26,Manipur,Imphal,24.764167,93.932222,1,0,The incident occurred in the Singjamei Naorem Leikai area.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,8,29,Manipur,Imphal,24.778552,93.934128,1,0,Incident occurred in Chinga Mathak Thokchom Leikai.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,9,12,Manipur,Imphal,24.806299,93.948197,1,0,South Block of Manipur Secretariat,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
2012,9,13,Manipur,Imphal,24.825067,93.908987,1,0,The incident occurred in the Lamphelpat area.,3,Bombing/Explosion,2,Government (General),6,Explosives/Bombs/Dynamite,0,,,0,0,0,0,0,0
